Row ID,Order ID,Order Date,Simulated Ship Date,Customer ID,Country/Region,City,State/Province,Region,Postal Code,Division,Product ID,Product Name,Factory ID,Factory,Factory Latitude,Factory Longitude,Factory Location,Factory -> State Route,Factory -> Region Route,Route ID,Customer Location,Ship Mode,Shipping Lead Time,Shipping Lead Time (Simulated),Delay Status,Route Efficiency Score,Order Year,Order Quarter,Order Month Number,Order Month Name,Order Week Number,Order Day,Order Day Name,Ship Year,Ship Quarter,Ship Month Number,Ship Month Name,Ship Week Number,Ship Day,Ship Day Name,Sales,Units,Cost,Gross Profit,Sales Per Unit,Cost Per Unit,Profit Margin %,Ship Date Valid,Is US Record
3362,US-2022-106978-CHO-TRI-54000,2024-09-28,2024-10-02,106978,United States,Aurora,Colorado,Pacific,80013,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Colorado,Wicked Choccy's -> Pacific,R0146,"Aurora, Colorado",Standard Class,,4,Moderate Delay,Good,2024,3,9,September,39,28,Saturday,2024,4,10,October,40,2,Wednesday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
3363,US-2022-129546-CHO-MIL-31000,2024-09-28,2024-10-05,129546,United States,Los Angeles,California,Pacific,90032,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"Los Angeles, California",Standard Class,,7,Delayed,Poor,2024,3,9,September,39,28,Saturday,2024,4,10,October,40,5,Saturday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
3364,US-2022-120915-CHO-MIL-31000,2024-09-28,2024-10-01,120915,United States,New York City,New York,Atlantic,10035,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic,R0174,"New York City, New York",Second Class,,3,On Time,Good,2024,3,9,September,39,28,Saturday,2024,4,10,October,40,1,Tuesday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
3365,US-2022-129546-CHO-NUT-13000,2024-09-28,2024-10-03,129546,United States,Los Angeles,California,Pacific,90032,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"Los Angeles, California",Standard Class,,5,Moderate Delay,Average,2024,3,9,September,39,28,Saturday,2024,4,10,October,40,3,Thursday,6.98,2,2.0,4.98,3.49,1.0,71.34670487106017,False,True
3366,US-2022-115392-CHO-FUD-51000,2024-10-01,2024-10-05,115392,United States,Cambridge,Massachusetts,Atlantic,02138,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Massachusetts,Lot's O' Nuts -> Atlantic,R0023,"Cambridge, Massachusetts",Second Class,,4,Moderate Delay,Good,2024,4,10,October,40,1,Tuesday,2024,4,10,October,40,5,Saturday,18.0,5,6.0,12.0,3.6,1.2,66.66666666666666,False,True
3367,US-2022-148873-CHO-SCR-58000,2024-10-01,2024-10-06,148873,United States,Quincy,Illinois,Interior,62301,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior,R0014,"Quincy, Illinois",Standard Class,,5,Moderate Delay,Average,2024,4,10,October,40,1,Tuesday,2024,4,10,October,40,6,Sunday,14.4,4,4.4,10.0,3.6,1.1,69.44444444444444,False,True
3368,US-2022-166135-CHO-MIL-31000,2024-10-01,2024-10-05,166135,United States,Aurora,Colorado,Pacific,80013,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Colorado,Wicked Choccy's -> Pacific,R0146,"Aurora, Colorado",Standard Class,,4,Moderate Delay,Good,2024,4,10,October,40,1,Tuesday,2024,4,10,October,40,5,Saturday,13.0,4,4.56,8.44,3.25,1.14,64.92307692307692,False,True
3370,US-2022-156566-CHO-NUT-13000,2024-10-01,2024-10-04,156566,United States,Portland,Oregon,Pacific,97206,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Oregon,Lot's O' Nuts -> Pacific,R0042,"Portland, Oregon",First Class,,3,On Time,Good,2024,4,10,October,40,1,Tuesday,2024,4,10,October,40,4,Friday,6.98,2,2.0,4.98,3.49,1.0,71.34670487106017,False,True
3371,US-2022-115392-CHO-TRI-54000,2024-10-01,2024-10-04,115392,United States,Cambridge,Massachusetts,Atlantic,02138,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Massachusetts,Wicked Choccy's -> Atlantic,R0162,"Cambridge, Massachusetts",Second Class,,3,On Time,Good,2024,4,10,October,40,1,Tuesday,2024,4,10,October,40,4,Friday,7.5,2,2.6,4.9,3.75,1.3,65.33333333333334,False,True
3372,US-2022-144771-CHO-SCR-58000,2024-10-02,2024-10-03,144771,United States,Hillsboro,Oregon,Pacific,97123,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Oregon,Lot's O' Nuts -> Pacific,R0042,"Hillsboro, Oregon",First Class,,1,On Time,Excellent,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,3,Thursday,3.6,1,1.1,2.5,3.6,1.1,69.44444444444444,False,True
3373,US-2022-140375-CHO-SCR-58000,2024-10-02,2024-10-07,140375,United States,Rockville,Maryland,Atlantic,20852,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Maryland,Lot's O' Nuts -> Atlantic,R0022,"Rockville, Maryland",Second Class,,5,Moderate Delay,Average,2024,4,10,October,40,2,Wednesday,2024,4,10,October,41,7,Monday,3.6,1,1.1,2.5,3.6,1.1,69.44444444444444,False,True
3374,US-2022-145121-CHO-MIL-31000,2024-10-02,2024-10-08,145121,United States,Middletown,Connecticut,Atlantic,06457,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Connecticut,Wicked Choccy's -> Atlantic,R0147,"Middletown, Connecticut",Standard Class,,6,Delayed,Average,2024,4,10,October,40,2,Wednesday,2024,4,10,October,41,8,Tuesday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
3375,US-2022-125696-CHO-NUT-13000,2024-10-02,2024-10-06,125696,United States,Wilson,North Carolina,Gulf,27893,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> North Carolina,Lot's O' Nuts -> Gulf,R0037,"Wilson, North Carolina",Standard Class,,4,Moderate Delay,Good,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,6,Sunday,17.45,5,5.0,12.45,3.4899999999999998,1.0,71.34670487106017,False,True
3376,US-2022-129917-CHO-NUT-13000,2024-10-02,2024-10-05,129917,United States,Los Angeles,California,Pacific,90008,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"Los Angeles, California",First Class,,3,On Time,Good,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,5,Saturday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
3377,US-2022-104493-CHO-FUD-51000,2024-10-02,2024-10-09,104493,United States,San Diego,California,Pacific,92105,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"San Diego, California",Standard Class,,7,Delayed,Poor,2024,4,10,October,40,2,Wednesday,2024,4,10,October,41,9,Wednesday,21.6,6,7.2,14.4,3.6,1.2,66.66666666666666,False,True
3378,US-2022-129917-CHO-SCR-58000,2024-10-02,2024-10-03,129917,United States,Los Angeles,California,Pacific,90008,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"Los Angeles, California",First Class,,1,On Time,Excellent,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,3,Thursday,14.4,4,4.4,10.0,3.6,1.1,69.44444444444444,False,True
3379,US-2022-137008-CHO-FUD-51000,2024-10-02,2024-10-07,137008,United States,Lakewood,New Jersey,Atlantic,08701,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New Jersey,Lot's O' Nuts -> Atlantic,R0033,"Lakewood, New Jersey",Standard Class,,5,Moderate Delay,Average,2024,4,10,October,40,2,Wednesday,2024,4,10,October,41,7,Monday,14.4,4,4.8,9.6,3.6,1.2,66.66666666666666,False,True
3380,US-2022-137008-CHO-TRI-54000,2024-10-02,2024-10-07,137008,United States,Lakewood,New Jersey,Atlantic,08701,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic,R0172,"Lakewood, New Jersey",Standard Class,,5,Moderate Delay,Average,2024,4,10,October,40,2,Wednesday,2024,4,10,October,41,7,Monday,18.75,5,6.5,12.25,3.75,1.3,65.33333333333333,False,True
3381,US-2022-140375-CHO-SCR-58000,2024-10-02,2024-10-05,140375,United States,Rockville,Maryland,Atlantic,20852,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Maryland,Lot's O' Nuts -> Atlantic,R0022,"Rockville, Maryland",Second Class,,3,On Time,Good,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,5,Saturday,10.8,3,3.3,7.5,3.6,1.0999999999999999,69.44444444444444,False,True
3382,US-2022-119312-CHO-MIL-31000,2024-10-02,2024-10-05,119312,United States,Los Angeles,California,Pacific,90045,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"Los Angeles, California",Second Class,,3,On Time,Good,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,5,Saturday,45.5,14,15.96,29.54,3.25,1.1400000000000001,64.92307692307692,False,True
3383,US-2022-128356-CHO-MIL-31000,2024-10-02,2024-10-06,128356,United States,Thornton,Colorado,Pacific,80229,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Colorado,Wicked Choccy's -> Pacific,R0146,"Thornton, Colorado",Standard Class,,4,Moderate Delay,Good,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,6,Sunday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
3384,US-2022-137008-CHO-TRI-54000,2024-10-02,2024-10-06,137008,United States,Lakewood,New Jersey,Atlantic,08701,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic,R0172,"Lakewood, New Jersey",Standard Class,,4,Moderate Delay,Good,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,6,Sunday,3.75,1,1.3,2.45,3.75,1.3,65.33333333333334,False,True
3385,US-2022-144771-CHO-MIL-31000,2024-10-02,2024-10-04,144771,United States,Hillsboro,Oregon,Pacific,97123,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Oregon,Wicked Choccy's -> Pacific,R0181,"Hillsboro, Oregon",First Class,,2,On Time,Excellent,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,4,Friday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
3386,US-2022-129917-CHO-MIL-31000,2024-10-02,2024-10-04,129917,United States,Los Angeles,California,Pacific,90008,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"Los Angeles, California",First Class,,2,On Time,Excellent,2024,4,10,October,40,2,Wednesday,2024,4,10,October,40,4,Friday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
3387,US-2022-157014-CHO-TRI-54000,2024-10-03,2024-10-06,157014,United States,Columbus,Ohio,Atlantic,43229,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic,R0178,"Columbus, Ohio",Second Class,,3,On Time,Good,2024,4,10,October,40,3,Thursday,2024,4,10,October,40,6,Sunday,3.75,1,1.3,2.45,3.75,1.3,65.33333333333334,False,True
3388,US-2022-126137-CHO-TRI-54000,2024-10-03,2024-10-08,126137,United States,Los Angeles,California,Pacific,90032,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"Los Angeles, California",Standard Class,,5,Moderate Delay,Average,2024,4,10,October,40,3,Thursday,2024,4,10,October,41,8,Tuesday,7.5,2,2.6,4.9,3.75,1.3,65.33333333333334,False,True
3389,US-2022-157014-CHO-MIL-31000,2024-10-03,2024-10-06,157014,United States,Columbus,Ohio,Atlantic,43229,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic,R0178,"Columbus, Ohio",Second Class,,3,On Time,Good,2024,4,10,October,40,3,Thursday,2024,4,10,October,40,6,Sunday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
3390,US-2022-125178-CHO-MIL-31000,2024-10-03,2024-10-10,125178,United States,Reading,Pennsylvania,Atlantic,19601,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic,R0182,"Reading, Pennsylvania",Standard Class,,7,Delayed,Poor,2024,4,10,October,40,3,Thursday,2024,4,10,October,41,10,Thursday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
3391,US-2022-157014-CHO-SCR-58000,2024-10-03,2024-10-06,157014,United States,Columbus,Ohio,Atlantic,43229,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic,R0039,"Columbus, Ohio",Second Class,,3,On Time,Good,2024,4,10,October,40,3,Thursday,2024,4,10,October,40,6,Sunday,7.2,2,2.2,5.0,3.6,1.1,69.44444444444444,False,True
3392,US-2022-157014-CHO-MIL-31000,2024-10-03,2024-10-08,157014,United States,Columbus,Ohio,Atlantic,43229,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic,R0178,"Columbus, Ohio",Second Class,,5,Moderate Delay,Average,2024,4,10,October,40,3,Thursday,2024,4,10,October,41,8,Tuesday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
3393,US-2022-168004-CHO-FUD-51000,2024-10-04,2024-10-08,168004,United States,Warner Robins,Georgia,Gulf,31088,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Georgia,Lot's O' Nuts -> Gulf,R0012,"Warner Robins, Georgia",Second Class,,4,Moderate Delay,Good,2024,4,10,October,40,4,Friday,2024,4,10,October,41,8,Tuesday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
3394,US-2022-134859-CHO-NUT-13000,2024-10-04,2024-10-11,134859,United States,Philadelphia,Pennsylvania,Atlantic,19134,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic,R0043,"Philadelphia, Pennsylvania",Standard Class,,7,Delayed,Poor,2024,4,10,October,40,4,Friday,2024,4,10,October,41,11,Friday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
3395,US-2022-134859-CHO-MIL-31000,2024-10-04,2024-10-10,134859,United States,Philadelphia,Pennsylvania,Atlantic,19134,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic,R0182,"Philadelphia, Pennsylvania",Standard Class,,6,Delayed,Average,2024,4,10,October,40,4,Friday,2024,4,10,October,41,10,Thursday,13.0,4,4.56,8.44,3.25,1.14,64.92307692307692,False,True
3396,US-2022-121391-CHO-MIL-31000,2024-10-04,2024-10-05,121391,United States,San Francisco,California,Pacific,94109,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"San Francisco, California",First Class,,1,On Time,Excellent,2024,4,10,October,40,4,Friday,2024,4,10,October,40,5,Saturday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
3397,US-2022-133445-CHO-TRI-54000,2024-10-05,2024-10-11,133445,United States,Portland,Oregon,Pacific,97206,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Oregon,Wicked Choccy's -> Pacific,R0181,"Portland, Oregon",Standard Class,,6,Delayed,Average,2024,4,10,October,40,5,Saturday,2024,4,10,October,41,11,Friday,3.75,1,1.3,2.45,3.75,1.3,65.33333333333334,False,True
3398,US-2022-133445-CHO-NUT-13000,2024-10-05,2024-10-10,133445,United States,Portland,Oregon,Pacific,97206,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Oregon,Lot's O' Nuts -> Pacific,R0042,"Portland, Oregon",Standard Class,,5,Moderate Delay,Average,2024,4,10,October,40,5,Saturday,2024,4,10,October,41,10,Thursday,13.96,4,4.0,9.96,3.49,1.0,71.34670487106017,False,True
3399,US-2022-115091-CHO-MIL-31000,2024-10-05,2024-10-09,115091,United States,Springfield,Virginia,Gulf,22153,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Springfield, Virginia",Standard Class,,4,Moderate Delay,Good,2024,4,10,October,40,5,Saturday,2024,4,10,October,41,9,Wednesday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
3400,US-2022-115091-CHO-MIL-31000,2024-10-05,2024-10-10,115091,United States,Springfield,Virginia,Gulf,22153,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Springfield, Virginia",Standard Class,,5,Moderate Delay,Average,2024,4,10,October,40,5,Saturday,2024,4,10,October,41,10,Thursday,13.0,4,4.56,8.44,3.25,1.14,64.92307692307692,False,True
3401,US-2022-161214-CHO-MIL-31000,2024-10-05,2024-10-08,161214,United States,Wilmington,Delaware,Atlantic,19805,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Delaware,Wicked Choccy's -> Atlantic,R0148,"Wilmington, Delaware",Second Class,,3,On Time,Good,2024,4,10,October,40,5,Saturday,2024,4,10,October,41,8,Tuesday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
3402,US-2022-151722-CHO-TRI-54000,2024-10-05,2024-10-09,151722,United States,Columbus,Ohio,Atlantic,43229,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic,R0178,"Columbus, Ohio",Standard Class,,4,Moderate Delay,Good,2024,4,10,October,40,5,Saturday,2024,4,10,October,41,9,Wednesday,15.0,4,5.2,9.8,3.75,1.3,65.33333333333334,False,True
3403,US-2022-145828-CHO-MIL-31000,2024-10-05,2024-10-06,145828,United States,Cincinnati,Ohio,Atlantic,45231,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic,R0178,"Cincinnati, Ohio",First Class,,1,On Time,Excellent,2024,4,10,October,40,5,Saturday,2024,4,10,October,40,6,Sunday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
3404,US-2022-168529-CHO-MIL-31000,2024-10-08,2024-10-15,168529,United States,San Francisco,California,Pacific,94122,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"San Francisco, California",Standard Class,,7,Delayed,Poor,2024,4,10,October,41,8,Tuesday,2024,4,10,October,42,15,Tuesday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
3405,US-2022-131352-CHO-NUT-13000,2024-10-08,2024-10-14,131352,United States,Dallas,Texas,Interior,75081,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior,R0050,"Dallas, Texas",Standard Class,,6,Delayed,Average,2024,4,10,October,41,8,Tuesday,2024,4,10,October,42,14,Monday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
3406,US-2022-125710-CHO-TRI-54000,2024-10-08,2024-10-13,125710,United States,Houston,Texas,Interior,77036,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Texas,Wicked Choccy's -> Interior,R0190,"Houston, Texas",Standard Class,,5,Moderate Delay,Average,2024,4,10,October,41,8,Tuesday,2024,4,10,October,41,13,Sunday,7.5,2,2.6,4.9,3.75,1.3,65.33333333333334,False,True
3407,US-2022-124499-CHO-MIL-31000,2024-10-09,2024-10-16,124499,United States,Detroit,Michigan,Interior,48227,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior,R0163,"Detroit, Michigan",Standard Class,,7,Delayed,Poor,2024,4,10,October,41,9,Wednesday,2024,4,10,October,42,16,Wednesday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
3408,US-2022-124499-CHO-MIL-31000,2024-10-09,2024-10-13,124499,United States,Detroit,Michigan,Interior,48227,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior,R0163,"Detroit, Michigan",Standard Class,,4,Moderate Delay,Good,2024,4,10,October,41,9,Wednesday,2024,4,10,October,41,13,Sunday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
3409,US-2022-124107-CHO-SCR-58000,2024-10-09,2024-10-13,124107,United States,Ann Arbor,Michigan,Interior,48104,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior,R0024,"Ann Arbor, Michigan",Second Class,,4,Moderate Delay,Good,2024,4,10,October,41,9,Wednesday,2024,4,10,October,41,13,Sunday,10.8,3,3.3,7.5,3.6,1.0999999999999999,69.44444444444444,False,True
3410,US-2022-162761-CHO-MIL-31000,2024-10-09,2024-10-16,162761,United States,Miami,Florida,Gulf,33178,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf,R0150,"Miami, Florida",Standard Class,,7,Delayed,Poor,2024,4,10,October,41,9,Wednesday,2024,4,10,October,42,16,Wednesday,26.0,8,9.12,16.88,3.25,1.14,64.92307692307692,False,True
