Order ID,State/Province,Region,City,Order Date,Factory,Ship Mode,Sales,Gross Profit,Profit Margin %,Shipping Lead Time (Simulated),Delay Status,Route Efficiency Score,Units,Cost
US-2021-138527-CHO-MIL-31000,North Carolina,Gulf,Cary,2024-09-12,Wicked Choccy's,Standard Class,3.25,2.11,64.92,7,Delayed,Poor,1,1.14
US-2021-101476-CHO-MIL-31000,New York,Atlantic,New Rochelle,2024-09-12,Wicked Choccy's,First Class,3.25,2.11,64.92,2,On Time,Excellent,1,1.14
US-2021-113859-CHO-TRI-54000,Texas,Interior,Odessa,2024-09-13,Wicked Choccy's,Standard Class,22.50,14.70,65.33,5,Moderate Delay,Average,6,7.80
US-2021-142769-CHO-MIL-31000,Washington,Pacific,Seattle,2024-09-13,Wicked Choccy's,Same Day,9.75,6.33,64.92,0,On Time,Excellent,3,3.42
US-2021-142769-CHO-NUT-13000,Washington,Pacific,Seattle,2024-09-13,Lot's O' Nuts,Same Day,6.98,4.98,71.35,1,On Time,Excellent,2,2.00
US-2021-145212-CHO-FUD-51000,New York,Atlantic,New York City,2024-09-13,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,4,Moderate Delay,Good,3,3.60
US-2021-156216-CHO-SCR-58000,North Carolina,Gulf,Charlotte,2024-09-13,Lot's O' Nuts,Standard Class,25.20,17.50,69.44,7,Delayed,Poor,7,7.70
US-2021-126277-CHO-FUD-51000,Ohio,Atlantic,Columbus,2024-09-13,Lot's O' Nuts,Second Class,10.80,7.20,66.67,4,Moderate Delay,Good,3,3.60
US-2021-142769-CHO-MIL-31000,Washington,Pacific,Seattle,2024-09-13,Wicked Choccy's,Same Day,16.25,10.55,64.92,0,On Time,Excellent,5,5.70
US-2021-142769-CHO-TRI-54000,Washington,Pacific,Seattle,2024-09-13,Wicked Choccy's,Same Day,3.75,2.45,65.33,0,On Time,Excellent,1,1.30
US-2021-132962-CHO-NUT-13000,Pennsylvania,Atlantic,Philadelphia,2024-09-13,Lot's O' Nuts,First Class,10.47,7.47,71.35,3,On Time,Good,3,3.00
US-2021-140039-OTH-LIC-15000,Arizona,Pacific,Tempe,2024-09-13,Secret Factory,Standard Class,100.00,50.00,50.00,4,Moderate Delay,Good,5,50.00
US-2021-142769-CHO-MIL-31000,Washington,Pacific,Seattle,2024-09-13,Wicked Choccy's,Same Day,6.50,4.22,64.92,0,On Time,Excellent,2,2.28
US-2021-142769-CHO-SCR-58000,Washington,Pacific,Seattle,2024-09-13,Lot's O' Nuts,Same Day,7.20,5.00,69.44,1,On Time,Excellent,2,2.20
US-2021-142769-CHO-FUD-51000,Washington,Pacific,Seattle,2024-09-13,Lot's O' Nuts,Same Day,7.20,4.80,66.67,1,On Time,Excellent,2,2.40
US-2021-142769-CHO-MIL-31000,Washington,Pacific,Seattle,2024-09-13,Wicked Choccy's,Same Day,13.00,8.44,64.92,1,On Time,Excellent,4,4.56
US-2021-132962-CHO-MIL-31000,Pennsylvania,Atlantic,Philadelphia,2024-09-13,Wicked Choccy's,First Class,16.25,10.55,64.92,3,On Time,Good,5,5.70
US-2021-127635-CHO-SCR-58000,Texas,Interior,Corpus Christi,2024-09-14,Lot's O' Nuts,Second Class,18.00,12.50,69.44,4,Moderate Delay,Good,5,5.50
US-2021-159184-CHO-MIL-31000,Georgia,Gulf,Macon,2024-09-14,Wicked Choccy's,Standard Class,16.25,10.55,64.92,4,Moderate Delay,Good,5,5.70
US-2021-145576-CHO-NUT-13000,Florida,Gulf,Tampa,2024-09-14,Lot's O' Nuts,Second Class,10.47,7.47,71.35,5,Moderate Delay,Average,3,3.00
US-2021-160766-CHO-FUD-51000,New York,Atlantic,New York City,2024-09-14,Lot's O' Nuts,Same Day,32.40,21.60,66.67,1,On Time,Excellent,9,10.80
US-2021-100853-CHO-FUD-51000,Illinois,Interior,Chicago,2024-09-14,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,7,Delayed,Poor,2,2.40
US-2021-160766-CHO-MIL-31000,New York,Atlantic,New York City,2024-09-14,Wicked Choccy's,Same Day,6.50,4.22,64.92,1,On Time,Excellent,2,2.28
US-2021-145576-CHO-FUD-51000,Florida,Gulf,Tampa,2024-09-14,Lot's O' Nuts,Second Class,18.00,12.00,66.67,3,On Time,Good,5,6.00
US-2021-127635-CHO-MIL-31000,Texas,Interior,Corpus Christi,2024-09-14,Wicked Choccy's,Second Class,6.50,4.22,64.92,4,Moderate Delay,Good,2,2.28
US-2021-159184-CHO-FUD-51000,Georgia,Gulf,Macon,2024-09-14,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,5,Moderate Delay,Average,2,2.40
US-2021-160766-CHO-SCR-58000,New York,Atlantic,New York City,2024-09-14,Lot's O' Nuts,Same Day,25.20,17.50,69.44,1,On Time,Excellent,7,7.70
US-2021-113362-CHO-NUT-13000,New York,Atlantic,Rochester,2024-09-14,Lot's O' Nuts,Standard Class,10.47,7.47,71.35,5,Moderate Delay,Average,3,3.00
US-2021-127635-CHO-FUD-51000,Texas,Interior,Corpus Christi,2024-09-14,Lot's O' Nuts,Second Class,14.40,9.60,66.67,3,On Time,Good,4,4.80
US-2021-100853-CHO-SCR-58000,Illinois,Interior,Chicago,2024-09-14,Lot's O' Nuts,Standard Class,14.40,10.00,69.44,4,Moderate Delay,Good,4,4.40
US-2021-160766-CHO-TRI-54000,New York,Atlantic,New York City,2024-09-14,Wicked Choccy's,Same Day,33.75,22.05,65.33,1,On Time,Excellent,9,11.70
US-2021-127635-CHO-TRI-54000,Texas,Interior,Corpus Christi,2024-09-14,Wicked Choccy's,Second Class,7.50,4.90,65.33,5,Moderate Delay,Average,2,2.60
US-2021-113362-CHO-TRI-54000,New York,Atlantic,Rochester,2024-09-14,Wicked Choccy's,Standard Class,18.75,12.25,65.33,4,Moderate Delay,Good,5,6.50
US-2021-160766-CHO-SCR-58000,New York,Atlantic,New York City,2024-09-14,Lot's O' Nuts,Same Day,14.40,10.00,69.44,0,On Time,Excellent,4,4.40
US-2021-160766-CHO-MIL-31000,New York,Atlantic,New York City,2024-09-14,Wicked Choccy's,Same Day,9.75,6.33,64.92,0,On Time,Excellent,3,3.42
US-2021-160766-CHO-NUT-13000,New York,Atlantic,New York City,2024-09-14,Lot's O' Nuts,Same Day,3.49,2.49,71.35,0,On Time,Excellent,1,1.00
US-2021-149594-CHO-FUD-51000,Pennsylvania,Atlantic,Philadelphia,2024-09-15,Lot's O' Nuts,Standard Class,14.40,9.60,66.67,7,Delayed,Poor,4,4.80
US-2021-138100-CHO-FUD-51000,New York,Atlantic,New York City,2024-09-15,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,4,Moderate Delay,Good,2,2.40
US-2021-138100-CHO-MIL-31000,New York,Atlantic,New York City,2024-09-15,Wicked Choccy's,Standard Class,9.75,6.33,64.92,5,Moderate Delay,Average,3,3.42
US-2021-141152-CHO-SCR-58000,New York,Atlantic,New York City,2024-09-16,Lot's O' Nuts,First Class,3.60,2.50,69.44,1,On Time,Excellent,1,1.10
US-2021-103940-CHO-MIL-31000,Washington,Pacific,Seattle,2024-09-17,Wicked Choccy's,Standard Class,6.50,4.22,64.92,4,Moderate Delay,Good,2,2.28
US-2021-131947-CHO-NUT-13000,Oregon,Pacific,Springfield,2024-09-17,Lot's O' Nuts,Standard Class,10.47,7.47,71.35,7,Delayed,Poor,3,3.00
US-2021-131947-CHO-MIL-31000,Oregon,Pacific,Springfield,2024-09-17,Wicked Choccy's,Standard Class,6.50,4.22,64.92,7,Delayed,Poor,2,2.28
US-2021-103940-CHO-SCR-58000,Washington,Pacific,Seattle,2024-09-17,Lot's O' Nuts,Standard Class,18.00,12.50,69.44,4,Moderate Delay,Good,5,5.50
US-2021-158638-CHO-SCR-58000,Pennsylvania,Atlantic,Philadelphia,2024-09-17,Lot's O' Nuts,Standard Class,14.40,10.00,69.44,6,Delayed,Average,4,4.40
US-2021-112851-CHO-SCR-58000,California,Pacific,Chula Vista,2024-09-17,Lot's O' Nuts,Standard Class,10.80,7.50,69.44,4,Moderate Delay,Good,3,3.30
US-2021-131947-CHO-FUD-51000,Oregon,Pacific,Springfield,2024-09-17,Lot's O' Nuts,Standard Class,18.00,12.00,66.67,4,Moderate Delay,Good,5,6.00
US-2021-117170-CHO-NUT-13000,North Carolina,Gulf,Raleigh,2024-09-17,Lot's O' Nuts,Standard Class,3.49,2.49,71.35,5,Moderate Delay,Average,1,1.00
US-2021-131947-CHO-NUT-13000,Oregon,Pacific,Springfield,2024-09-17,Lot's O' Nuts,Standard Class,20.94,14.94,71.35,4,Moderate Delay,Good,6,6.00
US-2021-103940-CHO-MIL-31000,Washington,Pacific,Seattle,2024-09-17,Wicked Choccy's,Standard Class,9.75,6.33,64.92,5,Moderate Delay,Average,3,3.42
US-2021-103940-CHO-FUD-51000,Washington,Pacific,Seattle,2024-09-17,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,7,Delayed,Poor,2,2.40
US-2021-117170-CHO-NUT-13000,North Carolina,Gulf,Raleigh,2024-09-17,Lot's O' Nuts,Standard Class,6.98,4.98,71.35,6,Delayed,Average,2,2.00
US-2021-131947-CHO-FUD-51000,Oregon,Pacific,Springfield,2024-09-17,Lot's O' Nuts,Standard Class,36.00,24.00,66.67,6,Delayed,Average,10,12.00
US-2021-168130-CHO-TRI-54000,New York,Atlantic,New York City,2024-09-19,Wicked Choccy's,Same Day,26.25,17.15,65.33,0,On Time,Excellent,7,9.10
US-2021-138177-CHO-SCR-58000,Arizona,Pacific,Chandler,2024-09-19,Lot's O' Nuts,Standard Class,3.60,2.50,69.44,4,Moderate Delay,Good,1,1.10
US-2021-159849-CHO-FUD-51000,California,Pacific,San Francisco,2024-09-19,Lot's O' Nuts,Same Day,10.80,7.20,66.67,0,On Time,Excellent,3,3.60
US-2021-156601-CHO-SCR-58000,California,Pacific,Long Beach,2024-09-19,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,5,Moderate Delay,Average,2,2.20
US-2021-132787-CHO-FUD-51000,Washington,Pacific,Seattle,2024-09-19,Lot's O' Nuts,Standard Class,21.60,14.40,66.67,4,Moderate Delay,Good,6,7.20
US-2021-127299-CHO-TRI-54000,North Carolina,Gulf,Charlotte,2024-09-19,Wicked Choccy's,Standard Class,22.50,14.70,65.33,7,Delayed,Poor,6,7.80
US-2021-106992-CHO-SCR-58000,Texas,Interior,Houston,2024-09-19,Lot's O' Nuts,Second Class,10.80,7.50,69.44,5,Moderate Delay,Average,3,3.30
US-2021-127299-CHO-SCR-58000,North Carolina,Gulf,Charlotte,2024-09-19,Lot's O' Nuts,Standard Class,10.80,7.50,69.44,7,Delayed,Poor,3,3.30
US-2021-106992-OTH-LIC-15000,Texas,Interior,Houston,2024-09-19,Secret Factory,Second Class,140.00,70.00,50.00,4,Moderate Delay,Good,7,70.00
US-2021-166744-CHO-MIL-31000,Maryland,Atlantic,Columbia,2024-09-20,Wicked Choccy's,Standard Class,9.75,6.33,64.92,6,Delayed,Average,3,3.42
US-2021-125997-CHO-SCR-58000,New York,Atlantic,New York City,2024-09-20,Lot's O' Nuts,First Class,7.20,5.00,69.44,2,On Time,Excellent,2,2.20
US-2021-120411-CHO-FUD-51000,Illinois,Interior,Chicago,2024-09-20,Lot's O' Nuts,First Class,18.00,12.00,66.67,2,On Time,Excellent,5,6.00
US-2021-125997-CHO-MIL-31000,New York,Atlantic,New York City,2024-09-20,Wicked Choccy's,First Class,6.50,4.22,64.92,3,On Time,Good,2,2.28
US-2021-166744-CHO-SCR-58000,Maryland,Atlantic,Columbia,2024-09-20,Lot's O' Nuts,Standard Class,10.80,7.50,69.44,7,Delayed,Poor,3,3.30
US-2021-134614-CHO-SCR-58000,Illinois,Interior,Bloomington,2024-09-20,Lot's O' Nuts,Standard Class,21.60,15.00,69.44,7,Delayed,Poor,6,6.60
US-2021-133704-OTH-KAZ-38000,California,Pacific,Los Angeles,2024-09-20,The Other Factory,Standard Class,13.00,1.00,7.69,6,Delayed,Average,4,12.00
US-2021-125997-CHO-SCR-58000,New York,Atlantic,New York City,2024-09-20,Lot's O' Nuts,First Class,3.60,2.50,69.44,1,On Time,Excellent,1,1.10
US-2021-151953-CHO-SCR-58000,Florida,Gulf,Jacksonville,2024-09-20,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,6,Delayed,Average,2,2.20
US-2021-133704-CHO-FUD-51000,California,Pacific,Los Angeles,2024-09-20,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,5,Moderate Delay,Average,3,3.60
US-2021-156433-CHO-TRI-54000,California,Pacific,San Francisco,2024-09-20,Wicked Choccy's,Standard Class,7.50,4.90,65.33,6,Delayed,Average,2,2.60
US-2021-125997-CHO-SCR-58000,New York,Atlantic,New York City,2024-09-20,Lot's O' Nuts,First Class,21.60,15.00,69.44,2,On Time,Excellent,6,6.60
US-2021-156433-CHO-TRI-54000,California,Pacific,San Francisco,2024-09-20,Wicked Choccy's,Standard Class,15.00,9.80,65.33,7,Delayed,Poor,4,5.20
US-2021-126480-CHO-TRI-54000,California,Pacific,San Diego,2024-09-20,Wicked Choccy's,Standard Class,7.50,4.90,65.33,5,Moderate Delay,Average,2,2.60
US-2021-166744-CHO-SCR-58000,Maryland,Atlantic,Columbia,2024-09-20,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,7,Delayed,Poor,2,2.20
US-2021-120411-CHO-SCR-58000,Illinois,Interior,Chicago,2024-09-20,Lot's O' Nuts,First Class,7.20,5.00,69.44,3,On Time,Good,2,2.20
US-2021-125997-CHO-NUT-13000,New York,Atlantic,New York City,2024-09-20,Lot's O' Nuts,First Class,31.41,22.41,71.35,1,On Time,Excellent,9,9.00
US-2021-125997-CHO-FUD-51000,New York,Atlantic,New York City,2024-09-20,Lot's O' Nuts,First Class,18.00,12.00,66.67,2,On Time,Excellent,5,6.00
CA-2021-153738-CHO-SCR-58000,Ontario,Atlantic,Toronto,2024-09-20,Lot's O' Nuts,First Class,21.60,15.00,69.44,2,On Time,Excellent,6,6.60
US-2021-166310-CHO-NUT-13000,Texas,Interior,Garland,2024-09-21,Lot's O' Nuts,First Class,6.98,4.98,71.35,3,On Time,Good,2,2.00
US-2021-125514-CHO-NUT-13000,Nebraska,Interior,Omaha,2024-09-21,Lot's O' Nuts,First Class,6.98,4.98,71.35,3,On Time,Good,2,2.00
US-2021-125514-CHO-SCR-58000,Nebraska,Interior,Omaha,2024-09-21,Lot's O' Nuts,First Class,10.80,7.50,69.44,3,On Time,Good,3,3.30
US-2021-153969-CHO-NUT-13000,California,Pacific,San Francisco,2024-09-21,Lot's O' Nuts,Standard Class,10.47,7.47,71.35,5,Moderate Delay,Average,3,3.00
US-2021-124513-CHO-TRI-54000,New York,Atlantic,New York City,2024-09-21,Wicked Choccy's,Standard Class,11.25,7.35,65.33,6,Delayed,Average,3,3.90
US-2021-117478-CHO-SCR-58000,Pennsylvania,Atlantic,Philadelphia,2024-09-21,Lot's O' Nuts,First Class,10.80,7.50,69.44,2,On Time,Excellent,3,3.30
US-2021-153969-CHO-FUD-51000,California,Pacific,San Francisco,2024-09-21,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,7,Delayed,Poor,2,2.40
US-2021-153969-CHO-SCR-58000,California,Pacific,San Francisco,2024-09-21,Lot's O' Nuts,Standard Class,18.00,12.50,69.44,5,Moderate Delay,Average,5,5.50
US-2021-168823-OTH-GUM-21000,Pennsylvania,Atlantic,Philadelphia,2024-09-21,Secret Factory,First Class,11.25,5.85,52.00,2,On Time,Excellent,9,5.40
US-2021-125514-CHO-TRI-54000,Nebraska,Interior,Omaha,2024-09-21,Wicked Choccy's,First Class,3.75,2.45,65.33,1,On Time,Excellent,1,1.30
US-2021-153969-CHO-TRI-54000,California,Pacific,San Francisco,2024-09-21,Wicked Choccy's,Standard Class,33.75,22.05,65.33,7,Delayed,Poor,9,11.70
US-2021-153969-CHO-TRI-54000,California,Pacific,San Francisco,2024-09-21,Wicked Choccy's,Standard Class,11.25,7.35,65.33,5,Moderate Delay,Average,3,3.90
US-2021-168823-CHO-NUT-13000,Pennsylvania,Atlantic,Philadelphia,2024-09-21,Lot's O' Nuts,First Class,10.47,7.47,71.35,2,On Time,Excellent,3,3.00
US-2021-135972-CHO-MIL-31000,Washington,Pacific,Des Moines,2024-09-21,Wicked Choccy's,Second Class,9.75,6.33,64.92,4,Moderate Delay,Good,3,3.42
US-2021-153969-CHO-MIL-31000,California,Pacific,San Francisco,2024-09-21,Wicked Choccy's,Standard Class,6.50,4.22,64.92,5,Moderate Delay,Average,2,2.28
US-2021-135972-CHO-MIL-31000,Washington,Pacific,Des Moines,2024-09-21,Wicked Choccy's,Second Class,6.50,4.22,64.92,5,Moderate Delay,Average,2,2.28
US-2021-156160-CHO-SCR-58000,New York,Atlantic,New York City,2024-09-22,Lot's O' Nuts,Standard Class,14.40,10.00,69.44,6,Delayed,Average,4,4.40
US-2021-156160-CHO-MIL-31000,New York,Atlantic,New York City,2024-09-22,Wicked Choccy's,Standard Class,9.75,6.33,64.92,6,Delayed,Average,3,3.42
US-2021-156160-CHO-FUD-51000,New York,Atlantic,New York City,2024-09-22,Lot's O' Nuts,Standard Class,14.40,9.60,66.67,4,Moderate Delay,Good,4,4.80
US-2021-156160-CHO-FUD-51000,New York,Atlantic,New York City,2024-09-22,Lot's O' Nuts,Standard Class,3.60,2.40,66.67,4,Moderate Delay,Good,1,1.20
US-2021-127488-CHO-NUT-13000,Florida,Gulf,Boca Raton,2024-09-22,Lot's O' Nuts,Second Class,6.98,4.98,71.35,4,Moderate Delay,Good,2,2.00
US-2021-158225-CHO-NUT-13000,California,Pacific,San Jose,2024-09-22,Lot's O' Nuts,Standard Class,17.45,12.45,71.35,7,Delayed,Poor,5,5.00
US-2021-158225-CHO-SCR-58000,California,Pacific,San Jose,2024-09-22,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,7,Delayed,Poor,2,2.20
US-2021-103191-CHO-TRI-54000,Illinois,Interior,Chicago,2024-09-22,Wicked Choccy's,Standard Class,11.25,7.35,65.33,6,Delayed,Average,3,3.90
US-2021-134733-CHO-SCR-58000,California,Pacific,San Diego,2024-09-23,Lot's O' Nuts,Standard Class,10.80,7.50,69.44,6,Delayed,Average,3,3.30
US-2021-163650-CHO-TRI-54000,Delaware,Atlantic,Dover,2024-09-23,Wicked Choccy's,First Class,11.25,7.35,65.33,2,On Time,Excellent,3,3.90
US-2021-116904-CHO-NUT-13000,Minnesota,Interior,Minneapolis,2024-09-23,Lot's O' Nuts,Standard Class,6.98,4.98,71.35,4,Moderate Delay,Good,2,2.00
US-2021-116904-CHO-TRI-54000,Minnesota,Interior,Minneapolis,2024-09-23,Wicked Choccy's,Standard Class,18.75,12.25,65.33,4,Moderate Delay,Good,5,6.50
US-2021-163559-CHO-NUT-13000,New York,Atlantic,New York City,2024-09-23,Lot's O' Nuts,Second Class,10.47,7.47,71.35,4,Moderate Delay,Good,3,3.00
US-2021-113964-CHO-NUT-13000,New York,Atlantic,New York City,2024-09-23,Lot's O' Nuts,Standard Class,13.96,9.96,71.35,5,Moderate Delay,Average,4,4.00
US-2021-148369-CHO-FUD-51000,Delaware,Atlantic,Newark,2024-09-23,Lot's O' Nuts,Standard Class,14.40,9.60,66.67,4,Moderate Delay,Good,4,4.80
US-2021-163650-CHO-SCR-58000,Delaware,Atlantic,Dover,2024-09-23,Lot's O' Nuts,First Class,10.80,7.50,69.44,1,On Time,Excellent,3,3.30
US-2021-147900-OTH-LIC-15000,Ohio,Atlantic,Lakewood,2024-09-23,Secret Factory,Standard Class,180.00,90.00,50.00,4,Moderate Delay,Good,9,90.00
US-2021-116904-CHO-NUT-13000,Minnesota,Interior,Minneapolis,2024-09-23,Lot's O' Nuts,Standard Class,17.45,12.45,71.35,6,Delayed,Average,5,5.00
US-2021-134733-CHO-MIL-31000,California,Pacific,San Diego,2024-09-23,Wicked Choccy's,Standard Class,6.50,4.22,64.92,7,Delayed,Poor,2,2.28
US-2021-123344-CHO-TRI-54000,California,Pacific,San Francisco,2024-09-24,Wicked Choccy's,Standard Class,15.00,9.80,65.33,6,Delayed,Average,4,5.20
CA-2021-160325-CHO-NUT-13000,Quebec,Atlantic,Montreal,2024-09-24,Lot's O' Nuts,Same Day,6.98,4.98,71.35,0,On Time,Excellent,2,2.00
CA-2021-160325-CHO-NUT-13000,Quebec,Atlantic,Montreal,2024-09-24,Lot's O' Nuts,Same Day,10.47,7.47,71.35,0,On Time,Excellent,3,3.00
US-2021-112914-CHO-MIL-31000,Texas,Interior,Houston,2024-09-25,Wicked Choccy's,Standard Class,6.50,4.22,64.92,5,Moderate Delay,Average,2,2.28
US-2021-141355-CHO-TRI-54000,Colorado,Pacific,Aurora,2024-09-25,Wicked Choccy's,Standard Class,7.50,4.90,65.33,4,Moderate Delay,Good,2,2.60
US-2021-112914-CHO-NUT-13000,Texas,Interior,Houston,2024-09-25,Lot's O' Nuts,Standard Class,6.98,4.98,71.35,6,Delayed,Average,2,2.00
US-2021-112914-CHO-TRI-54000,Texas,Interior,Houston,2024-09-25,Wicked Choccy's,Standard Class,7.50,4.90,65.33,6,Delayed,Average,2,2.60
US-2021-112914-CHO-NUT-13000,Texas,Interior,Houston,2024-09-25,Lot's O' Nuts,Standard Class,27.92,19.92,71.35,4,Moderate Delay,Good,8,8.00
US-2021-132451-CHO-FUD-51000,California,Pacific,San Diego,2024-09-26,Lot's O' Nuts,First Class,10.80,7.20,66.67,2,On Time,Excellent,3,3.60
US-2021-151925-CHO-NUT-13000,California,Pacific,Los Angeles,2024-09-26,Lot's O' Nuts,Second Class,6.98,4.98,71.35,3,On Time,Good,2,2.00
US-2021-144974-CHO-TRI-54000,Pennsylvania,Atlantic,Philadelphia,2024-09-26,Wicked Choccy's,Standard Class,3.75,2.45,65.33,4,Moderate Delay,Good,1,1.30
US-2021-144974-CHO-NUT-13000,Pennsylvania,Atlantic,Philadelphia,2024-09-26,Lot's O' Nuts,Standard Class,20.94,14.94,71.35,6,Delayed,Average,6,6.00
US-2021-115133-CHO-MIL-31000,Ohio,Atlantic,Lancaster,2024-09-26,Wicked Choccy's,Standard Class,19.50,12.66,64.92,6,Delayed,Average,6,6.84
US-2021-164385-CHO-MIL-31000,Pennsylvania,Atlantic,Philadelphia,2024-09-26,Wicked Choccy's,Second Class,9.75,6.33,64.92,4,Moderate Delay,Good,3,3.42
US-2021-144974-CHO-SCR-58000,Pennsylvania,Atlantic,Philadelphia,2024-09-26,Lot's O' Nuts,Standard Class,18.00,12.50,69.44,6,Delayed,Average,5,5.50
US-2021-152723-CHO-MIL-31000,Texas,Interior,Mesquite,2024-09-26,Wicked Choccy's,Same Day,3.25,2.11,64.92,1,On Time,Excellent,1,1.14
US-2021-115133-CHO-MIL-31000,Ohio,Atlantic,Lancaster,2024-09-26,Wicked Choccy's,Standard Class,13.00,8.44,64.92,7,Delayed,Poor,4,4.56
US-2021-132451-CHO-NUT-13000,California,Pacific,San Diego,2024-09-26,Lot's O' Nuts,First Class,10.47,7.47,71.35,2,On Time,Excellent,3,3.00
US-2021-127586-CHO-TRI-54000,Washington,Pacific,Seattle,2024-09-26,Wicked Choccy's,Standard Class,7.50,4.90,65.33,7,Delayed,Poor,2,2.60
US-2021-115133-CHO-SCR-58000,Ohio,Atlantic,Lancaster,2024-09-26,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,5,Moderate Delay,Average,2,2.20
US-2021-115049-CHO-MIL-31000,Illinois,Interior,Chicago,2024-09-26,Wicked Choccy's,Standard Class,35.75,23.21,64.92,7,Delayed,Poor,11,12.54
US-2021-133130-CHO-TRI-54000,California,Pacific,San Diego,2024-09-27,Wicked Choccy's,Standard Class,18.75,12.25,65.33,7,Delayed,Poor,5,6.50
US-2021-120887-CHO-MIL-31000,New Jersey,Atlantic,Hackensack,2024-09-27,Wicked Choccy's,Standard Class,9.75,6.33,64.92,6,Delayed,Average,3,3.42
US-2021-133130-CHO-FUD-51000,California,Pacific,San Diego,2024-09-27,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,7,Delayed,Poor,2,2.40
US-2021-114335-CHO-SCR-58000,Florida,Gulf,Hollywood,2024-09-28,Lot's O' Nuts,Standard Class,14.40,10.00,69.44,6,Delayed,Average,4,4.40
US-2021-125136-CHO-SCR-58000,North Carolina,Gulf,Fayetteville,2024-09-28,Lot's O' Nuts,Standard Class,28.80,20.00,69.44,6,Delayed,Average,8,8.80
US-2021-125136-CHO-FUD-51000,North Carolina,Gulf,Fayetteville,2024-09-28,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,5,Moderate Delay,Average,2,2.40
US-2021-107153-CHO-FUD-51000,Massachusetts,Atlantic,Lawrence,2024-09-28,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,7,Delayed,Poor,3,3.60
CA-2021-107153-CHO-FUD-51000,Quebec,Atlantic,Montreal,2024-09-28,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,6,Delayed,Average,2,2.40
US-2021-124856-CHO-FUD-51000,New York,Atlantic,New York City,2024-09-29,Lot's O' Nuts,Second Class,14.40,9.60,66.67,5,Moderate Delay,Average,4,4.80
US-2021-126683-CHO-FUD-51000,Washington,Pacific,Seattle,2024-09-29,Lot's O' Nuts,Second Class,7.20,4.80,66.67,4,Moderate Delay,Good,2,2.40
US-2021-146969-CHO-FUD-51000,California,Pacific,Los Angeles,2024-09-29,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,7,Delayed,Poor,2,2.40
US-2021-126683-CHO-MIL-31000,Washington,Pacific,Seattle,2024-09-29,Wicked Choccy's,Second Class,29.25,18.99,64.92,3,On Time,Good,9,10.26
US-2021-122931-CHO-SCR-58000,Pennsylvania,Atlantic,Philadelphia,2024-09-29,Lot's O' Nuts,Standard Class,3.60,2.50,69.44,4,Moderate Delay,Good,1,1.10
US-2021-122931-OTH-KAZ-38000,Pennsylvania,Atlantic,Philadelphia,2024-09-29,The Other Factory,Standard Class,6.50,0.50,7.69,6,Delayed,Average,2,6.00
US-2021-122931-CHO-SCR-58000,Pennsylvania,Atlantic,Philadelphia,2024-09-29,Lot's O' Nuts,Standard Class,10.80,7.50,69.44,6,Delayed,Average,3,3.30
US-2021-111962-CHO-SCR-58000,Washington,Pacific,Seattle,2024-09-29,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,7,Delayed,Poor,2,2.20
US-2021-146969-CHO-NUT-13000,California,Pacific,Los Angeles,2024-09-29,Lot's O' Nuts,Standard Class,13.96,9.96,71.35,5,Moderate Delay,Average,4,4.00
US-2021-124856-CHO-FUD-51000,New York,Atlantic,New York City,2024-09-29,Lot's O' Nuts,Second Class,10.80,7.20,66.67,4,Moderate Delay,Good,3,3.60
US-2021-122931-OTH-GUM-21000,Pennsylvania,Atlantic,Philadelphia,2024-09-29,Secret Factory,Standard Class,13.75,7.15,52.00,6,Delayed,Average,11,6.60
US-2021-122931-CHO-FUD-51000,Pennsylvania,Atlantic,Philadelphia,2024-09-29,Lot's O' Nuts,Standard Class,14.40,9.60,66.67,7,Delayed,Poor,4,4.80
US-2021-124856-CHO-NUT-13000,New York,Atlantic,New York City,2024-09-29,Lot's O' Nuts,Second Class,6.98,4.98,71.35,4,Moderate Delay,Good,2,2.00
US-2021-146969-CHO-FUD-51000,California,Pacific,Los Angeles,2024-09-29,Lot's O' Nuts,Standard Class,3.60,2.40,66.67,5,Moderate Delay,Average,1,1.20
US-2021-111962-CHO-TRI-54000,Washington,Pacific,Seattle,2024-09-29,Wicked Choccy's,Standard Class,18.75,12.25,65.33,7,Delayed,Poor,5,6.50
